ID,Pay_Date,Pay_Amount
PI2180,2020-09-07,187.61
PI2189,2020-09-07,325.2
PI2211,2020-09-07,205.43
PI2218,2020-09-07,190.28
PI2249,2020-09-07,190.07
PI2265,2020-09-07,147.81
PI2275,2020-09-07,217.88
PI2287,2020-09-07,240.5
PI2288,2020-09-07,395.12
PI2291,2020-09-07,184.27
PI2295,2020-09-07,180.45
PI2351,2020-09-07,175.01
PI2367,2020-09-07,208.41
PI2381,2020-09-07,220.84
PI2388,2020-09-07,141
PI2410,2020-09-07,258.42
PI2411,2020-09-07,281.52
PI2435,2020-09-07,238.3
PI2438,2020-09-07,206.03
PI2452,2020-09-07,143.13
PI2461,2020-09-07,124.27
PI2470,2020-09-07,293.26
PI2481,2020-09-07,303.94
PI2494,2020-09-07,120.68
PI2505,2020-09-07,163.41
PI2517,2020-09-07,282.88
PI2595,2020-09-07,154.64
PI2626,2020-09-07,250.15
PI2643,2020-09-07,278.77
PI2656,2020-09-07,132.63
PI2661,2020-09-07,192.25
PI2671,2020-09-07,138.61
PI2695,2020-09-07,262.71
PI2697,2020-09-07,144.53
PI2711,2020-09-07,140.89
PI2714,2020-09-07,323.27
PI2729,2020-09-07,162.11
PI2730,2020-09-07,228.98
PI2732,2020-09-07,149.94
PI2733,2020-09-07,370.63
PI2806,2020-09-07,182.3
PI2830,2020-09-07,189.03
PI2849,2020-09-07,187.05
PI2857,2020-09-07,134.48
PI2881,2020-09-07,172.48
PI2934,2020-09-07,163.88
PI2940,2020-09-07,248.56
PI2948,2020-09-07,304.08
PI2949,2020-09-07,174.83
PI2951,2020-09-07,109.46
PI2953,2020-09-07,239.48
PI2968,2020-09-07,218.36
PI2971,2020-09-07,154.73
PI2973,2020-09-07,163.08
PI2992,2020-09-07,207.33
PI0013,2020-09-21,225.32
PI0045,2020-09-21,306.58
PI0073,2020-09-21,155
PI0089,2020-09-21,160.87
PI0091,2020-09-21,154.7
PI0123,2020-09-21,174.45
PI0140,2020-09-21,216.74
PI0151,2020-09-21,306.76
PI0179,2020-09-21,38.9
PI0185,2020-09-21,143.91
PI0197,2020-09-21,303.06
PI0198,2020-09-21,72.11
PI0207,2020-09-21,224.17
PI0249,2020-09-21,314.7
PI0253,2020-09-21,148.18
PI0260,2020-09-21,98.42
PI0263,2020-09-21,306.06
PI0279,2020-09-21,168.2
PI0289,2020-09-21,212.93
PI0290,2020-09-21,232.71
PI0295,2020-09-21,191.91
PI0332,2020-09-21,286.53
PI0333,2020-09-21,274.69
PI0336,2020-09-21,304.6
PI0338,2020-09-21,254.28
PI0340,2020-09-21,102.98
PI0367,2020-09-21,239.73
PI0410,2020-09-21,94.02
PI0417,2020-09-21,216.68
PI0432,2020-09-21,224.58
PI0437,2020-09-21,129.94
PI0442,2020-09-21,125.06
PI0488,2020-09-21,240.6
PI0498,2020-09-21,239.24
PI0503,2020-09-21,288.37
PI0506,2020-09-21,145.86
PI0511,2020-09-21,158.25
PI0519,2020-09-21,200.43
PI0539,2020-09-21,273.43
PI0547,2020-09-21,306.59
PI0557,2020-09-21,296.03
PI0568,2020-09-21,284.94
PI0581,2020-09-21,146.57
PI0591,2020-09-21,253.45
PI0609,2020-09-21,264.29
PI0622,2020-09-21,199.29
PI0671,2020-09-21,125.28
PI0705,2020-09-21,272.98
PI0719,2020-09-21,95.85
PI0726,2020-09-21,263.26
PI0743,2020-09-21,240.68
PI0748,2020-09-21,189.73
PI0770,2020-09-21,197.47
PI0783,2020-09-21,123.4
PI0785,2020-09-21,112.68
PI0798,2020-09-21,180.7
PI0807,2020-09-21,139.64
PI0810,2020-09-21,156.95
PI0813,2020-09-21,168.88
PI0825,2020-09-21,47.5
PI0846,2020-09-21,179.77
PI0859,2020-09-21,352.93
PI0884,2020-09-21,174.1
PI0903,2020-09-21,135.43
PI0918,2020-09-21,314.12
PI0937,2020-09-21,79.37
PI0991,2020-09-21,248.8
PI1019,2020-09-21,191.35
PI1021,2020-09-21,272.77
PI1060,2020-09-21,110.39
PI1095,2020-09-21,150.2
PI1107,2020-09-21,98.88
PI1112,2020-09-21,306.4
PI1134,2020-09-21,147.56
PI1150,2020-09-21,223.61
PI1173,2020-09-21,235.7
PI1178,2020-09-21,170.64
PI1183,2020-09-21,152.76
PI1192,2020-09-21,136.39
PI1217,2020-09-21,211.26
PI1228,2020-09-21,154.44
PI1245,2020-09-21,180.34
PI1252,2020-09-21,352.39
PI1261,2020-09-21,188.88
PI1265,2020-09-21,305.06
PI1278,2020-09-21,157.42
PI1280,2020-09-21,239.4
PI1303,2020-09-21,66.81
PI1343,2020-09-21,327.21
PI1366,2020-09-21,179.01
PI1380,2020-09-21,179.47
PI1384,2020-09-21,231.11
PI1385,2020-09-21,127.61
PI1387,2020-09-21,116.76
PI1389,2020-09-21,167.85
PI1390,2020-09-21,206.42
PI1400,2020-09-21,213.68
PI1403,2020-09-21,127.86
PI1445,2020-09-21,162.22
PI1455,2020-09-21,105.72
PI1466,2020-09-21,147.36
PI1473,2020-09-21,246.81
PI1496,2020-09-21,248.71
PI1503,2020-09-21,249.18
PI1505,2020-09-21,155.78
PI1519,2020-09-21,347.95
PI1538,2020-09-21,115.79
PI1551,2020-09-21,189.47
PI1590,2020-09-21,165.83
PI1592,2020-09-21,161.92
PI1599,2020-09-21,204.08
PI1609,2020-09-21,232.48
PI1616,2020-09-21,140.53
PI1633,2020-09-21,190.47
PI1636,2020-09-21,210.96
PI1642,2020-09-21,263.9
PI1645,2020-09-21,280.39
PI1679,2020-09-21,329.36
PI1686,2020-09-21,176.46
PI1709,2020-09-21,150.42
PI1719,2020-09-21,293.67
PI1745,2020-09-21,222.52
PI1753,2020-09-21,394.08
PI1754,2020-09-21,215.8
PI1787,2020-09-21,291.57
PI1810,2020-09-21,180.69
PI1823,2020-09-21,134.63
PI1826,2020-09-21,174.76
PI1831,2020-09-21,208.22
PI1853,2020-09-21,262.94
PI1857,2020-09-21,197.73
PI1863,2020-09-21,179.92
PI1875,2020-09-21,194.32
PI1897,2020-09-21,153.88
PI1898,2020-09-21,267.63
PI1905,2020-09-21,124.13
PI1916,2020-09-21,324.61
PI1932,2020-09-21,97.93
PI1945,2020-09-21,220.3
PI1949,2020-09-21,145.58
PI1962,2020-09-21,224.87
PI1963,2020-09-21,244.25
PI1968,2020-09-21,215.65
PI1987,2020-09-21,323.48
PI1989,2020-09-21,162.58
PI1999,2020-09-21,253.76
PI2000,2020-09-21,173.8
PI2002,2020-09-21,224.79
PI2012,2020-09-21,127.72
PI2026,2020-09-21,100.96
PI2045,2020-09-21,229.62
PI2084,2020-09-21,173.67
PI2089,2020-09-21,352.35
PI2096,2020-09-21,285.29
PI2126,2020-09-21,262.46
PI2134,2020-09-21,144.97
PI2138,2020-09-21,151.77
PI2157,2020-09-21,157.55
PI2161,2020-09-21,263.46
PI2180,2020-09-21,140.53
PI2189,2020-09-21,161.79
PI2211,2020-09-21,273.79
PI2218,2020-09-21,290.12
PI2249,2020-09-21,229.35
PI2265,2020-09-21,213.1
PI2275,2020-09-21,190.39
PI2287,2020-09-21,254.99
PI2291,2020-09-21,219.66
PI2295,2020-09-21,96.44
PI2351,2020-09-21,364.28
PI2367,2020-09-21,147.61
PI2381,2020-09-21,289.45
PI2383,2020-09-21,185.96
PI2388,2020-09-21,250.13
PI2410,2020-09-21,107.78
PI2411,2020-09-21,200.77
PI2435,2020-09-21,277.51
PI2438,2020-09-21,218.82
PI2452,2020-09-21,241.11
PI2461,2020-09-21,163.42
PI2481,2020-09-21,268.49
PI2494,2020-09-21,98.84
PI2505,2020-09-21,83.84
PI2517,2020-09-21,217.45
PI2595,2020-09-21,114.85
PI2626,2020-09-21,160.09
PI2629,2020-09-21,358.88
PI2656,2020-09-21,377.06
PI2661,2020-09-21,197.86
PI2671,2020-09-21,273.53
PI2695,2020-09-21,204.18
PI2711,2020-09-21,163.68
PI2714,2020-09-21,346.83
PI2729,2020-09-21,91.25
PI2730,2020-09-21,334.71
PI2732,2020-09-21,139.47
PI2733,2020-09-21,266.74
PI2806,2020-09-21,233.63
PI2830,2020-09-21,293.36
PI2847,2020-09-21,273.15
PI2849,2020-09-21,164.85
PI2857,2020-09-21,102.5
PI2881,2020-09-21,191.91
PI2922,2020-09-21,139.75
PI2934,2020-09-21,229.79
PI2940,2020-09-21,222.49
PI2948,2020-09-21,318.61
PI2949,2020-09-21,282.28
PI2951,2020-09-21,220.02
PI2953,2020-09-21,229.67
PI2958,2020-09-21,227.44
PI2968,2020-09-21,152.33
PI2971,2020-09-21,305.19
PI2973,2020-09-21,162.63
PI0013,2020-10-05,170.67
PI0045,2020-10-05,315.93
PI0056,2020-10-05,187.63
PI0073,2020-10-05,175.41
PI0075,2020-10-05,269.88
PI0089,2020-10-05,341.99
PI0091,2020-10-05,139.9
PI0123,2020-10-05,75.73
PI0140,2020-10-05,131.36
PI0142,2020-10-05,191.55
PI0144,2020-10-05,99.78
PI0151,2020-10-05,213.48
PI0179,2020-10-05,150.74
PI0185,2020-10-05,87.59
PI0197,2020-10-05,234.98
PI0198,2020-10-05,245.47
PI0207,2020-10-05,160.27
PI0249,2020-10-05,216.5
PI0253,2020-10-05,151.15
PI0260,2020-10-05,97.99
PI0263,2020-10-05,220.43
PI0289,2020-10-05,263.77
PI0290,2020-10-05,196.85
PI0295,2020-10-05,213.89
PI0332,2020-10-05,266.48
PI0336,2020-10-05,310.57
PI0338,2020-10-05,151.46
PI0340,2020-10-05,240.51
PI0367,2020-10-05,195.72
PI0410,2020-10-05,201.43
PI0417,2020-10-05,205.81
PI0432,2020-10-05,164.08
PI0442,2020-10-05,208.86
PI0488,2020-10-05,305.89
PI0498,2020-10-05,168.12
PI0503,2020-10-05,278.71
PI0506,2020-10-05,164.14
PI0511,2020-10-05,209.14
PI0519,2020-10-05,353.09
PI0539,2020-10-05,128.04
PI0547,2020-10-05,252.33
PI0557,2020-10-05,196.66
PI0568,2020-10-05,224.5
PI0569,2020-10-05,261.56
PI0581,2020-10-05,251.68
PI0591,2020-10-05,131.8
PI0609,2020-10-05,308.68
PI0622,2020-10-05,218.62
PI0637,2020-10-05,177.08
PI0671,2020-10-05,104.12
PI0705,2020-10-05,195.2
PI0719,2020-10-05,128.38
PI0743,2020-10-05,115.52
PI0748,2020-10-05,130.87
PI0770,2020-10-05,202.67
PI0783,2020-10-05,201.04
PI0785,2020-10-05,155.12
PI0798,2020-10-05,269.76
PI0807,2020-10-05,127.83
PI0810,2020-10-05,142.07
PI0813,2020-10-05,95.5
PI0825,2020-10-05,229.49
PI0859,2020-10-05,208.68
PI0884,2020-10-05,190.93
PI0903,2020-10-05,134.07
PI0918,2020-10-05,321.63
PI0937,2020-10-05,150.93
PI0991,2020-10-05,226.41
PI1019,2020-10-05,125.4
PI1039,2020-10-05,218.61
PI1060,2020-10-05,96.78
PI1095,2020-10-05,62.86
PI1107,2020-10-05,150.78
PI1112,2020-10-05,171.93
PI1122,2020-10-05,167.51
PI1134,2020-10-05,199.93
PI1150,2020-10-05,348.81
PI1173,2020-10-05,140.97
PI1178,2020-10-05,206.81
PI1183,2020-10-05,154.38
PI1192,2020-10-05,199.51
PI1196,2020-10-05,117.8
PI1217,2020-10-05,190.81
PI1228,2020-10-05,137.91
PI1251,2020-10-05,216.22
PI1252,2020-10-05,186.28
PI1261,2020-10-05,293.98
PI1265,2020-10-05,161.7
PI1278,2020-10-05,204.85
PI1303,2020-10-05,101.47
PI1343,2020-10-05,346.84
PI1347,2020-10-05,252.16
PI1366,2020-10-05,236.2
PI1380,2020-10-05,229.24
PI1384,2020-10-05,150.36
PI1385,2020-10-05,159.65
PI1387,2020-10-05,191.87
PI1389,2020-10-05,275.92
PI1390,2020-10-05,371
PI1400,2020-10-05,73.11
PI1403,2020-10-05,239.64
PI1404,2020-10-05,354.37
PI1448,2020-10-05,190.68
PI1455,2020-10-05,94.77
PI1459,2020-10-05,214.96
PI1466,2020-10-05,90.17
PI1473,2020-10-05,295.07
PI1496,2020-10-05,204.79
PI1503,2020-10-05,169.8
PI1505,2020-10-05,173.33
PI1519,2020-10-05,210.99
PI1538,2020-10-05,55.22
PI1551,2020-10-05,127.39
PI1590,2020-10-05,195.25
PI1592,2020-10-05,207.19
PI1616,2020-10-05,130.9
PI1633,2020-10-05,387.53
PI1636,2020-10-05,403.43
PI1642,2020-10-05,327
PI1645,2020-10-05,181.34
PI1679,2020-10-05,249.24
PI1686,2020-10-05,234.64
PI1709,2020-10-05,184.8
PI1719,2020-10-05,207
PI1745,2020-10-05,236.73
PI1753,2020-10-05,187.08
PI1754,2020-10-05,229.11
PI1756,2020-10-05,249.66
PI1787,2020-10-05,306.42
PI1810,2020-10-05,173.39
PI1823,2020-10-05,169.38
PI1826,2020-10-05,201.41
PI1831,2020-10-05,174.05
PI1853,2020-10-05,186.1
PI1857,2020-10-05,117.86
PI1863,2020-10-05,98.6
PI1875,2020-10-05,196.14
PI1897,2020-10-05,194.04
PI1898,2020-10-05,71.9
PI1905,2020-10-05,123.35
PI1916,2020-10-05,260.53
PI1932,2020-10-05,187.95
PI1945,2020-10-05,190.43
PI1949,2020-10-05,202.95
PI1962,2020-10-05,303.24
PI1963,2020-10-05,256.12
PI1968,2020-10-05,210.93
PI1987,2020-10-05,162.91
PI1989,2020-10-05,113.35
PI1999,2020-10-05,220.43
PI2000,2020-10-05,138.69
PI2002,2020-10-05,295.62
PI2012,2020-10-05,207.53
PI2026,2020-10-05,90.55
PI2045,2020-10-05,281.45
PI2084,2020-10-05,157.59
PI2089,2020-10-05,237.75
PI2096,2020-10-05,246.44
PI2126,2020-10-05,138.74
PI2134,2020-10-05,190.75
PI2138,2020-10-05,201.66
PI2157,2020-10-05,153.68
PI2161,2020-10-05,259.24
PI2180,2020-10-05,168.85
PI2189,2020-10-05,257.47
PI2211,2020-10-05,167.8
PI2218,2020-10-05,271.23
PI2249,2020-10-05,163.89
PI2265,2020-10-05,199.26
PI2288,2020-10-05,371.89
PI2291,2020-10-05,111.22
PI2295,2020-10-05,159.72
PI2367,2020-10-05,215.85
PI2381,2020-10-05,226.01
PI2383,2020-10-05,142.77
PI2388,2020-10-05,265.68
PI2410,2020-10-05,95.07
PI2411,2020-10-05,272.2
PI2435,2020-10-05,285.48
PI2438,2020-10-05,216.08
PI2461,2020-10-05,191.34
PI2470,2020-10-05,158.29
PI2481,2020-10-05,358.93
PI2494,2020-10-05,174.55
PI2505,2020-10-05,77.82
PI2517,2020-10-05,243.64
PI2595,2020-10-05,200.29
PI2626,2020-10-05,197.25
PI2629,2020-10-05,234.42
PI2643,2020-10-05,329.2
PI2656,2020-10-05,318.62
PI2661,2020-10-05,187.66
PI2671,2020-10-05,163.93
PI2695,2020-10-05,128.94
PI2697,2020-10-05,150.16
PI2711,2020-10-05,171.58
PI2714,2020-10-05,178.46
PI2729,2020-10-05,139.51
PI2730,2020-10-05,166.52
PI2732,2020-10-05,153.04
PI2733,2020-10-05,187.4
PI2806,2020-10-05,241.44
PI2830,2020-10-05,142.05
PI2847,2020-10-05,172.93
PI2849,2020-10-05,256.37
PI2857,2020-10-05,181.94
PI2881,2020-10-05,136.98
PI2922,2020-10-05,163.42
PI2948,2020-10-05,137.68
PI2949,2020-10-05,239.26
PI2951,2020-10-05,161.6
PI2953,2020-10-05,269.26
PI2958,2020-10-05,190.3
PI2968,2020-10-05,195.3
PI2971,2020-10-05,179.67
PI2973,2020-10-05,106.85
PI2992,2020-10-05,227.06
PI0013,2020-10-19,195.22
PI0045,2020-10-19,224.38
PI0056,2020-10-19,180.49
PI0073,2020-10-19,242.35
PI0075,2020-10-19,145.07
PI0089,2020-10-19,215.13
PI0091,2020-10-19,183.58
PI0123,2020-10-19,119.79
PI0140,2020-10-19,224.99
PI0142,2020-10-19,244.73
PI0144,2020-10-19,123.65
PI0151,2020-10-19,205.95
PI0179,2020-10-19,151.05
PI0185,2020-10-19,206.63
PI0197,2020-10-19,115.35
PI0198,2020-10-19,142.33
PI0207,2020-10-19,127.9
PI0249,2020-10-19,208.76
PI0253,2020-10-19,120.41
PI0260,2020-10-19,118.7
PI0263,2020-10-19,188.18
PI0279,2020-10-19,113.09
PI0289,2020-10-19,251.96
PI0290,2020-10-19,302.46
PI0295,2020-10-19,210.9
PI0332,2020-10-19,169.67
PI0333,2020-10-19,338.82
PI0336,2020-10-19,248.77
PI0338,2020-10-19,167.54
PI0340,2020-10-19,235.15
PI0367,2020-10-19,251.96
PI0410,2020-10-19,268.09
PI0417,2020-10-19,203.69
PI0432,2020-10-19,244.46
PI0437,2020-10-19,128.14
PI0442,2020-10-19,196.09
PI0488,2020-10-19,266.22
PI0498,2020-10-19,273.69
PI0503,2020-10-19,324.3
PI0506,2020-10-19,196.64
PI0511,2020-10-19,102.72
PI0519,2020-10-19,139.85
PI0539,2020-10-19,105.38
PI0547,2020-10-19,198.69
PI0557,2020-10-19,89.63
PI0568,2020-10-19,145.25
PI0569,2020-10-19,244.98
PI0581,2020-10-19,139.32
PI0591,2020-10-19,98.98
PI0609,2020-10-19,380.49
PI0622,2020-10-19,142.27
PI0637,2020-10-19,157.99
PI0671,2020-10-19,109.38
PI0705,2020-10-19,266.61
PI0719,2020-10-19,197.46
PI0726,2020-10-19,241.62
PI0743,2020-10-19,275.52
PI0748,2020-10-19,225.56
PI0770,2020-10-19,75.73
PI0798,2020-10-19,197.37
PI0807,2020-10-19,133.64
PI0810,2020-10-19,146.73
PI0813,2020-10-19,96.48
PI0825,2020-10-19,167.3
PI0846,2020-10-19,157.87
PI0859,2020-10-19,184.97
PI0903,2020-10-19,132.36
PI0918,2020-10-19,339.37
PI0937,2020-10-19,124.89
PI1019,2020-10-19,183.46
PI1021,2020-10-19,244.24
PI1039,2020-10-19,219.69
PI1060,2020-10-19,205.12
PI1095,2020-10-19,119.97
PI1107,2020-10-19,176.52
PI1112,2020-10-19,221.69
PI1122,2020-10-19,214.59
PI1134,2020-10-19,168.82
PI1150,2020-10-19,315.97
PI1173,2020-10-19,203.91
PI1178,2020-10-19,185.19
PI1192,2020-10-19,209.95
PI1196,2020-10-19,109.21
PI1217,2020-10-19,57.68
PI1228,2020-10-19,223.46
PI1245,2020-10-19,212.77
PI1251,2020-10-19,218.1
PI1252,2020-10-19,269.71
PI1261,2020-10-19,284.62
PI1265,2020-10-19,289.63
PI1280,2020-10-19,238.57
PI1303,2020-10-19,156.29
PI1343,2020-10-19,247.69
PI1347,2020-10-19,183.95
PI1366,2020-10-19,177.4
PI1380,2020-10-19,152.27
PI1384,2020-10-19,196.64
PI1390,2020-10-19,165.61
PI1403,2020-10-19,275.53
PI1404,2020-10-19,171.26
PI1445,2020-10-19,74.47
PI1448,2020-10-19,210.3
PI1455,2020-10-19,170.35
PI1459,2020-10-19,266.32
PI1466,2020-10-19,204
PI1473,2020-10-19,219.01
PI1503,2020-10-19,198.44
PI1505,2020-10-19,271.76
PI1519,2020-10-19,242.37
PI1538,2020-10-19,243.93
PI1551,2020-10-19,65.67
PI1590,2020-10-19,141.81
PI1592,2020-10-19,150.94
PI1599,2020-10-19,232.19
PI1609,2020-10-19,208.2
PI1616,2020-10-19,122.84
PI1633,2020-10-19,283.16
PI1636,2020-10-19,219.33
PI1645,2020-10-19,392.07
PI1679,2020-10-19,274.48
PI1686,2020-10-19,76.44
PI1709,2020-10-19,249.64
PI1719,2020-10-19,204.54
PI1745,2020-10-19,250.32
PI1753,2020-10-19,348.11
PI1754,2020-10-19,287.75
PI1756,2020-10-19,220.9
PI1787,2020-10-19,244.08
PI1810,2020-10-19,145.09
PI1823,2020-10-19,181.43
PI1826,2020-10-19,92.62
PI1831,2020-10-19,221.32
PI1853,2020-10-19,209.21
PI1857,2020-10-19,139.92
PI1863,2020-10-19,103.62
PI1875,2020-10-19,208.3
PI1897,2020-10-19,236.59
PI1898,2020-10-19,155.07
PI1905,2020-10-19,211.67
PI1932,2020-10-19,121.01
PI1949,2020-10-19,245.63
PI1963,2020-10-19,123.38
PI1968,2020-10-19,256.37
PI1987,2020-10-19,145.69
PI1989,2020-10-19,125.69
PI1999,2020-10-19,215.53
PI2000,2020-10-19,213.14
PI2002,2020-10-19,136.73
PI2026,2020-10-19,263.81
PI2045,2020-10-19,192.2
PI2084,2020-10-19,54.61
PI2096,2020-10-19,153.46
PI2126,2020-10-19,146.41
PI2134,2020-10-19,160.3
PI2138,2020-10-19,196.98
PI2157,2020-10-19,208.44
PI2161,2020-10-19,373.59
PI2180,2020-10-19,149.62
PI2189,2020-10-19,186.14
PI2211,2020-10-19,157.57
PI2218,2020-10-19,111.5
PI2249,2020-10-19,266.41
PI2265,2020-10-19,116.98
PI2287,2020-10-19,267.93
PI2288,2020-10-19,218.73
PI2291,2020-10-19,109.89
PI2295,2020-10-19,214.89
PI2351,2020-10-19,224.45
PI2367,2020-10-19,258.57
PI2381,2020-10-19,318.93
PI2383,2020-10-19,182.89
PI2388,2020-10-19,190.55
PI2435,2020-10-19,182.41
PI2438,2020-10-19,181.89
PI2452,2020-10-19,111.08
PI2461,2020-10-19,121.28
PI2470,2020-10-19,264.11
PI2481,2020-10-19,220.58
PI2494,2020-10-19,128.85
PI2505,2020-10-19,89.61
PI2595,2020-10-19,103.11
PI2626,2020-10-19,244.76
PI2629,2020-10-19,241.14
PI2643,2020-10-19,185.13
PI2656,2020-10-19,226.89
PI2661,2020-10-19,242.63
PI2671,2020-10-19,266.94
PI2695,2020-10-19,127.2
PI2697,2020-10-19,184.34
PI2711,2020-10-19,132.14
PI2714,2020-10-19,186.44
PI2729,2020-10-19,166.44
PI2730,2020-10-19,302.6
PI2732,2020-10-19,157.06
PI2806,2020-10-19,165.78
PI2847,2020-10-19,131.24
PI2849,2020-10-19,266.33
PI2857,2020-10-19,173.37
PI2881,2020-10-19,221.63
PI2922,2020-10-19,209.28
PI2934,2020-10-19,253.89
PI2940,2020-10-19,202.17
PI2949,2020-10-19,290.03
PI2951,2020-10-19,151.03
PI2953,2020-10-19,240.05
PI2958,2020-10-19,139.94
PI2968,2020-10-19,192.1
PI2971,2020-10-19,455.06
PI2973,2020-10-19,79.78
PI2992,2020-10-19,217.2
PI0013,2020-11-02,120.75
PI0045,2020-11-02,356.46
PI0056,2020-11-02,206.45
PI0073,2020-11-02,201.48
PI0075,2020-11-02,186.45
PI0089,2020-11-02,229.82
PI0091,2020-11-02,81.68
PI0123,2020-11-02,191.99
PI0140,2020-11-02,155.13
PI0142,2020-11-02,212.21
PI0144,2020-11-02,181.07
PI0151,2020-11-02,195.01
PI0179,2020-11-02,159.71
PI0197,2020-11-02,282.77
PI0198,2020-11-02,267.36
PI0207,2020-11-02,120.42
PI0249,2020-11-02,263.1
PI0253,2020-11-02,186.4
PI0260,2020-11-02,208.25
PI0263,2020-11-02,265.68
PI0279,2020-11-02,207.31
PI0289,2020-11-02,142.96
PI0290,2020-11-02,172.75
PI0295,2020-11-02,234.11
PI0332,2020-11-02,196.24
PI0333,2020-11-02,188.72
PI0336,2020-11-02,256.35
PI0338,2020-11-02,178.39
PI0340,2020-11-02,338.78
PI0367,2020-11-02,279.4
PI0410,2020-11-02,227.72
PI0417,2020-11-02,220.22
PI0432,2020-11-02,191.63
PI0437,2020-11-02,139.96
PI0442,2020-11-02,193.76
PI0488,2020-11-02,155.29
PI0498,2020-11-02,253.78
PI0503,2020-11-02,404.91
PI0506,2020-11-02,194.41
PI0511,2020-11-02,206.14
PI0539,2020-11-02,156.24
PI0547,2020-11-02,362.57
PI0557,2020-11-02,196.97
PI0568,2020-11-02,147.17
PI0569,2020-11-02,174.21
PI0581,2020-11-02,252.41
PI0591,2020-11-02,187.08
PI0609,2020-11-02,145.11
PI0622,2020-11-02,102.17
PI0637,2020-11-02,235.2
PI0671,2020-11-02,58.19
PI0705,2020-11-02,194.28
PI0719,2020-11-02,117.24
PI0726,2020-11-02,229.17
PI0748,2020-11-02,231.39
PI0770,2020-11-02,169.85
PI0785,2020-11-02,121.44
PI0798,2020-11-02,336.62
PI0807,2020-11-02,150.56
PI0813,2020-11-02,147
PI0825,2020-11-02,248.12
PI0846,2020-11-02,143.34
PI0859,2020-11-02,129.89
PI0884,2020-11-02,162.5
PI0903,2020-11-02,252.68
PI0918,2020-11-02,235.12
PI0937,2020-11-02,212.52
PI0991,2020-11-02,259.58
PI1021,2020-11-02,254.84
PI1039,2020-11-02,262.28
PI1060,2020-11-02,128.45
PI1095,2020-11-02,128.43
PI1107,2020-11-02,197.33
PI1112,2020-11-02,253.13
PI1122,2020-11-02,89.78
PI1134,2020-11-02,182.07
PI1150,2020-11-02,257.8
PI1173,2020-11-02,86.55
PI1178,2020-11-02,233.92
PI1183,2020-11-02,143.54
PI1192,2020-11-02,107.99
PI1196,2020-11-02,228.22
PI1217,2020-11-02,131.33
PI1228,2020-11-02,230.41
PI1245,2020-11-02,145.16
PI1251,2020-11-02,278.48
PI1252,2020-11-02,232.8
PI1261,2020-11-02,125.67
PI1265,2020-11-02,221.83
PI1278,2020-11-02,152.41
PI1280,2020-11-02,224.92
PI1303,2020-11-02,106.37
PI1343,2020-11-02,210.01
PI1347,2020-11-02,193.03
PI1366,2020-11-02,221.34
PI1380,2020-11-02,219.72
PI1384,2020-11-02,168.1
PI1385,2020-11-02,108.73
PI1387,2020-11-02,149.43
PI1389,2020-11-02,251.13
PI1390,2020-11-02,217.42
PI1400,2020-11-02,159.43
PI1403,2020-11-02,413.05
PI1404,2020-11-02,191.39
PI1445,2020-11-02,178.21
PI1448,2020-11-02,103.31
PI1455,2020-11-02,216.7
PI1459,2020-11-02,313.56
PI1473,2020-11-02,123.52
PI1496,2020-11-02,237.88
PI1503,2020-11-02,237.56
PI1505,2020-11-02,155.26
PI1519,2020-11-02,193.32
PI1538,2020-11-02,190.45
PI1551,2020-11-02,215.52
PI1590,2020-11-02,245.61
PI1592,2020-11-02,172.96
PI1599,2020-11-02,268.35
PI1616,2020-11-02,177.59
PI1633,2020-11-02,154.15
PI1636,2020-11-02,337.68
PI1642,2020-11-02,161.14
PI1645,2020-11-02,336.5
PI1679,2020-11-02,113.82
PI1709,2020-11-02,207.54
PI1719,2020-11-02,207.68
PI1745,2020-11-02,255.68
PI1753,2020-11-02,280.32
PI1754,2020-11-02,161.68
PI1756,2020-11-02,348.93
PI1787,2020-11-02,232.53
PI1810,2020-11-02,138.64
PI1823,2020-11-02,153.77
PI1853,2020-11-02,338.33
PI1857,2020-11-02,40.07
PI1875,2020-11-02,142.91
PI1897,2020-11-02,270.32
PI1898,2020-11-02,146.11
PI1905,2020-11-02,94.2
PI1916,2020-11-02,232.67
PI1932,2020-11-02,171.16
PI1945,2020-11-02,210.06
PI1949,2020-11-02,240.84
PI1962,2020-11-02,210.83
PI1963,2020-11-02,195.94
PI1968,2020-11-02,168.07
PI1987,2020-11-02,75.65
PI1989,2020-11-02,161.76
PI1999,2020-11-02,187.89
PI2000,2020-11-02,266.37
PI2002,2020-11-02,78.85
PI2026,2020-11-02,206.02
PI2045,2020-11-02,310.27
PI2089,2020-11-02,285.62
PI2096,2020-11-02,240.81
PI2126,2020-11-02,247.45
PI2134,2020-11-02,145.59
PI2138,2020-11-02,216.36
PI2161,2020-11-02,112.97
PI2180,2020-11-02,208.16
PI2189,2020-11-02,294.04
PI2211,2020-11-02,168.86
PI2218,2020-11-02,187.15
PI2249,2020-11-02,241.67
PI2265,2020-11-02,189.79
PI2275,2020-11-02,179.89
PI2287,2020-11-02,266.09
PI2288,2020-11-02,216.29
PI2291,2020-11-02,124.19
PI2295,2020-11-02,113.26
PI2351,2020-11-02,360.34
PI2367,2020-11-02,243.96
PI2381,2020-11-02,203.45
