ID,FINYEAR,CODE1,CODE2,CODE3,CODE4,CODE5,CODE6,CODE7,CODE8,AMT1,AMT2,AMT3,AMT4,AMT5,AMT6,AMT7,AMT8
PI0747,2022,SA12,,,,,,,,03731,,,,,,,
PI0748,2022,SA12,,,,,,,,07862,,,,,,,
PI0749,2022,SA14,SA16,SA17,,,,,,01980,05683,00500,,,,,
PI0752,2022,SA11,,,,,,,,02539,,,,,,,
PI0753,2022,SA12,,,,,,,,04131,,,,,,,
PI0756,2022,SA12,SA21,,,,,,,08262,01500,,,,,,
PI0758,2022,SA14,,,,,,,,20284,,,,,,,
PI0765,2022,SA12,SA05,SA21,,,,,,08262,01000,01500,,,,,
PI0768,2022,SA12,,,,,,,,03931,,,,,,,
PI0769,2022,SA15,,,,,,,,30000,,,,,,,
PI0771,2022,SA14,,,,,,,,06761,,,,,,,
PI0772,2022,SA12,SA13,SA16,,,,,,07462,00750,01972,,,,,
PI0773,2022,SA12,,,,,,,,03731,,,,,,,
PI0774,2022,SA12,SA21,,,,,,,07862,01500,,,,,,
PI0775,2022,SA12,,,,,,,,07462,,,,,,,
PI0776,2022,SA14,SA13,SA16,SA17,SA19,,,,08426,01500,06495,01000,08033,,,
PI0785,2022,SA12,SA06,,,,,,,07462,02500,,,,,,
PI0787,2022,SA16,,,,,,,,04245,,,,,,,
PI0788,2022,SA12,SA13,SA06,SA16,,,,,03931,00750,01100,01217,,,,
PI0790,2022,SA14,,,,,,,,07718,,,,,,,
PI0794,2022,SA04,,,,,,,,02921,,,,,,,
PI0795,2022,SA12,SA13,SA06,SA16,SA17,,,,03731,00750,01500,03247,01000,,,
PI0797,2022,SA14,,,,,,,,01979,,,,,,,
PI0798,2022,SA14,,,,,,,,06200,,,,,,,
PI0799,2022,SA16,,,,,,,,03545,,,,,,,
PI0804,2022,SA14,,,,,,,,20284,,,,,,,
PI0806,2022,SA11,SA13,SA16,SA17,,,,,01894,00750,06495,00500,,,,
PI0807,2022,SA12,,,,,,,,07462,,,,,,,
PI0808,2022,SA12,SA16,SA18,SA21,,,,,07862,03247,05591,01500,,,,
PI0810,2022,SA12,SA05,,,,,,,08262,01000,,,,,,
PI0811,2022,SA12,SA13,SA06,SA16,,,,,07462,01500,02500,01445,,,,
PI0812,2022,SA14,SA13,SA06,SA16,SA17,,,,01980,01500,02700,06495,01000,,,
PI0813,2022,SA14,SA12,SA16,SA19,,,,,01980,07462,07250,08048,,,,
PI0814,2022,SA14,SA16,,,,,,,01980,06495,,,,,,
PI0816,2022,SA23,SA12,,,,,,,01000,07462,,,,,,
PI0819,2022,SA12,SA05,,,,,,,04131,00500,,,,,,
PI0822,2022,SA14,,,,,,,,07148,,,,,,,
PI0825,2022,SA12,SA16,SA18,SA17,,,,,07862,08119,07364,01000,,,,
PI0828,2022,SA14,,,,,,,,00990,,,,,,,
PI0835,2022,SA15,SA14,,,,,,,40000,01980,,,,,,
PI0839,2022,SA12,SA06,,,,,,,08262,01000,,,,,,
PI0843,2022,SA14,,,,,,,,00990,,,,,,,
PI0844,2022,SA12,SA21,,,,,,,08262,01500,,,,,,
PI0846,2022,SA12,,,,,,,,03731,,,,,,,
PI0847,2022,SA25,,,,,,,,11995,,,,,,,
PI0848,2022,SA12,,,,,,,,07862,,,,,,,
PI0851,2022,SA12,,,,,,,,08262,,,,,,,
PI0852,2022,SA12,,,,,,,,07462,,,,,,,
PI0855,2022,SA16,SA18,,,,,,,03248,02095,,,,,,
PI0859,2022,SA12,SA16,SA17,,,,,,07862,06495,01000,,,,,
PI0860,2022,SA12,SA06,SA05,,,,,,08262,02000,01000,,,,,
PI0865,2022,SA12,,,,,,,,07862,,,,,,,
PI0869,2022,SA12,,,,,,,,07462,,,,,,,
PI0870,2022,SA01,SA12,SA05,,,,,,01572,08262,01000,,,,,
PI0871,2022,SA04,,,,,,,,05978,,,,,,,
PI0873,2022,SA12,,,,,,,,07862,,,,,,,
PI0875,2022,SA14,SA16,SA18,,,,,,01980,06495,08000,,,,,
PI0876,2022,SA12,SA13,SA16,,,,,,07462,01500,01345,,,,,
PI0879,2022,SA15,,,,,,,,50000,,,,,,,
PI0882,2022,SA14,,,,,,,,01980,,,,,,,
PI0886,2022,SA12,SA13,SA16,,,,,,07862,01500,03845,,,,,
PI0887,2022,SA16,,,,,,,,00812,,,,,,,
PI0890,2022,SA12,SA21,,,,,,,04131,00750,,,,,,
PI0891,2022,SA14,,,,,,,,00990,,,,,,,
PI0893,2022,SA12,,,,,,,,07462,,,,,,,
PI0896,2022,SA16,,,,,,,,00506,,,,,,,
PI0897,2022,SA14,,,,,,,,06432,,,,,,,
PI0898,2022,SA12,,,,,,,,02322,,,,,,,
PI0900,2022,SA11,SA14,SA12,,,,,,02121,06689,07862,,,,,
PI0901,2022,SA13,SA06,SA16,,,,,,01500,02500,00772,,,,,
PI0903,2022,SA12,SA06,SA16,,,,,,07862,00965,01272,,,,,
PI0906,2022,SA12,SA05,,,,,,,08262,01000,,,,,,
PI0907,2022,SA12,,,,,,,,07462,,,,,,,
PI0908,2022,SA14,,,,,,,,01980,,,,,,,
PI0910,2022,SA14,,,,,,,,01980,,,,,,,
PI0912,2022,SA12,SA05,,,,,,,08262,01000,,,,,,
PI0913,2022,SA14,SA16,SA04,,,,,,01979,06495,10056,,,,,
PI0915,2022,SA12,SA16,SA18,,,,,,07462,03122,08000,,,,,
PI0920,2022,SA22,,,,,,,,03335,,,,,,,
PI0921,2022,SA14,SA16,SA17,,,,,,01979,09742,01000,,,,,
PI0925,2022,SA12,SA05,,,,,,,08262,01000,,,,,,
PI0926,2022,SA14,,,,,,,,10142,,,,,,,
PI0928,2022,SA12,,,,,,,,07862,,,,,,,
PI0929,2022,SA15,SA14,SA12,SA13,SA16,,,,06000,01979,07462,01500,04867,,,
PI0934,2022,SA14,,,,,,,,20284,,,,,,,
PI0937,2022,SA20,SA12,SA05,,,,,,02000,08262,01000,,,,,
PI0939,2022,SA20,SA12,SA05,,,,,,02000,08262,01000,,,,,
PI0940,2022,SA20,SA14,SA12,,,,,,02000,01980,08262,,,,,
PI0941,2022,SA12,SA21,,,,,,,08262,01500,,,,,,
PI0942,2022,SA14,SA12,,,,,,,07422,07462,,,,,,
PI0943,2022,SA15,SA14,,,,,,,23338,00990,,,,,,
PI0944,2022,SA14,,,,,,,,20284,,,,,,,
PI0946,2022,SA14,,,,,,,,15213,,,,,,,
PI0948,2022,SA12,SA16,SA17,SA19,,,,,07862,06495,01000,04019,,,,
PI0952,2022,SA12,SA16,SA18,SA17,,,,,07862,03247,08000,01000,,,,
PI0957,2022,SA12,,,,,,,,07862,,,,,,,
PI0959,2022,SA14,,,,,,,,20284,,,,,,,
PI0960,2022,SA12,SA13,SA18,,,,,,07462,01500,07120,,,,,
PI0962,2022,SA14,SA16,,,,,,,06928,02745,,,,,,
PI0963,2022,SA12,,,,,,,,07462,,,,,,,
PI0964,2022,SA14,,,,,,,,03711,,,,,,,
PI0965,2022,SA14,SA22,,,,,,,07422,03335,,,,,,
PI0967,2022,SA12,SA06,,,,,,,07862,02500,,,,,,
PI0968,2022,SA03,,,,,,,,00650,,,,,,,
PI0971,2022,SA02,,,,,,,,03000,,,,,,,
PI0972,2022,SA12,,,,,,,,07862,,,,,,,
PI0976,2022,SA10,SA12,,,,,,,02000,07462,,,,,,
PI0977,2022,SA14,SA13,SA16,SA18,SA17,,,,05938,01500,06495,08000,01000,,,
PI0980,2022,SA12,SA16,SA19,,,,,,03731,03248,04029,,,,,
PI0985,2022,SA12,SA05,SA21,,,,,,08262,01000,00250,,,,,
PI0990,2022,SA04,,,,,,,,11958,,,,,,,
PI0991,2022,SA12,,,,,,,,07862,,,,,,,
PI0998,2022,SA15,,,,,,,,08800,,,,,,,
PI1000,2022,SA25,,,,,,,,06828,,,,,,,
PI1003,2022,SA12,,,,,,,,07862,,,,,,,
PI1004,2022,SA01,SA14,,,,,,,00780,00990,,,,,,
PI1007,2022,SA12,,,,,,,,08262,,,,,,,
PI1009,2022,SA12,,,,,,,,07462,,,,,,,
PI1010,2022,SA14,,,,,,,,11977,,,,,,,
PI1015,2022,SA12,,,,,,,,07862,,,,,,,
PI1017,2022,SA11,SA14,SA12,SA13,SA16,,,,00188,01792,07462,01500,02045,,,
PI1018,2022,SA04,,,,,,,,11958,,,,,,,
PI1019,2022,SA04,,,,,,,,11959,,,,,,,
PI1021,2022,SA12,,,,,,,,04131,,,,,,,
PI1022,2022,SA14,,,,,,,,18298,,,,,,,
PI1026,2022,SA12,SA16,SA18,,,,,,07462,06345,08000,,,,,
PI1028,2022,SA12,,,,,,,,03731,,,,,,,
PI1029,2022,SA14,,,,,,,,11111,,,,,,,
PI1030,2022,SA14,,,,,,,,13522,,,,,,,
PI1031,2022,SA14,SA22,,,,,,,07422,03335,,,,,,
PI1032,2022,SA12,,,,,,,,07862,,,,,,,
PI1033,2022,SA14,,,,,,,,40072,,,,,,,
PI1037,2022,SA12,,,,,,,,08262,,,,,,,
PI1038,2022,SA14,SA16,SA17,,,,,,01980,06495,01000,,,,,
PI1039,2022,SA12,SA16,SA18,,,,,,07462,06345,08000,,,,,
PI1041,2022,SA12,,,,,,,,08262,,,,,,,
PI1043,2022,SA25,,,,,,,,11994,,,,,,,
PI1050,2022,SA12,SA06,SA05,SA21,,,,,08262,01500,01000,01500,,,,
PI1051,2022,SA12,,,,,,,,03731,,,,,,,
PI1059,2022,SA14,SA12,,,,,,,02538,08262,,,,,,
PI1061,2022,SA20,SA14,SA12,SA06,,,,,02000,01979,02200,02000,,,,
PI1063,2022,SA14,,,,,,,,01980,,,,,,,
PI1065,2022,SA12,,,,,,,,07462,,,,,,,
PI1067,2022,SA14,SA16,SA17,,,,,,05938,06495,01000,,,,,
PI1068,2022,SA12,SA16,SA18,SA21,,,,,08262,06495,08000,01500,,,,
PI1069,2022,SA15,SA14,,,,,,,10040,06928,,,,,,
PI1070,2022,SA14,SA13,SA16,SA17,SA19,,,,06928,01500,08119,01000,08031,,,
PI1074,2022,SA14,SA16,,,,,,,03958,06445,,,,,,
PI1075,2022,SA12,,,,,,,,08262,,,,,,,
PI1077,2022,SA12,,,,,,,,04131,,,,,,,
PI1082,2022,SA15,SA02,,,,,,,19000,01889,,,,,,
PI1083,2022,SA14,,,,,,,,05442,,,,,,,
PI1086,2022,SA12,,,,,,,,07462,,,,,,,
PI1087,2022,SA14,,,,,,,,02970,,,,,,,
PI1088,2022,SA12,SA05,,,,,,,08262,01000,,,,,,
PI1090,2022,SA12,,,,,,,,08262,,,,,,,
PI1093,2022,SA12,,,,,,,,07862,,,,,,,
PI1094,2022,SA14,SA12,,,,,,,07113,03731,,,,,,
PI1097,2022,SA12,,,,,,,,07462,,,,,,,
PI1099,2022,SA12,SA21,,,,,,,08262,01500,,,,,,
PI1100,2022,SA18,,,,,,,,08000,,,,,,,
PI1103,2022,SA12,,,,,,,,07462,,,,,,,
PI1107,2022,SA14,,,,,,,,20284,,,,,,,
PI1111,2022,SA14,,,,,,,,20284,,,,,,,
PI1112,2022,SA14,SA12,SA16,SA18,,,,,00018,04131,03248,04000,,,,
PI1113,2022,SA14,,,,,,,,05940,,,,,,,
PI1116,2022,SA13,,,,,,,,00750,,,,,,,
PI1120,2022,SA12,,,,,,,,07862,,,,,,,
PI1121,2022,SA13,SA16,,,,,,,00375,01624,,,,,,
PI1131,2022,SA14,SA12,SA16,SA18,,,,,01980,07462,06495,08000,,,,
PI1137,2022,SA16,SA19,,,,,,,04060,04033,,,,,,
PI1141,2022,SA14,,,,,,,,02102,,,,,,,
PI1143,2022,SA15,,,,,,,,46000,,,,,,,
PI1145,2022,SA12,,,,,,,,07462,,,,,,,
PI1148,2022,SA01,SA14,SA12,,,,,,01141,01980,08262,,,,,
PI1149,2022,SA12,SA06,,,,,,,00700,01250,,,,,,
PI1150,2022,SA12,,,,,,,,07462,,,,,,,
PI1153,2022,SA14,,,,,,,,06761,,,,,,,
PI1154,2022,SA14,,,,,,,,05442,,,,,,,
PI1158,2022,SA15,SA12,,,,,,,14000,07862,,,,,,
PI1160,2022,SA12,,,,,,,,07462,,,,,,,
PI1161,2022,SA15,SA12,,,,,,,20000,07462,,,,,,
PI1162,2022,SA14,SA13,SA16,SA18,SA17,,,,01980,01500,06495,08000,01000,,,
PI1163,2022,SA12,SA16,SA18,SA17,,,,,07462,08119,08000,01000,,,,
PI1170,2022,SA15,SA14,,,,,,,22175,06432,,,,,,
PI1171,2022,SA14,,,,,,,,01980,,,,,,,
PI1172,2022,SA20,SA14,SA12,SA05,SA16,,,,02000,01980,08262,01000,02245,,,
PI1173,2022,SA12,SA16,SA17,,,,,,00300,03247,00500,,,,,
PI1176,2022,SA11,SA14,,,,,,,02302,01403,,,,,,
PI1177,2022,SA14,,,,,,,,20285,,,,,,,
PI1178,2022,SA12,SA16,SA19,,,,,,08262,02545,08057,,,,,
PI1180,2022,SA14,SA13,SA16,SA18,,,,,01980,01500,06495,08000,,,,
PI1182,2022,SA12,,,,,,,,07862,,,,,,,
PI1183,2022,SA14,,,,,,,,10142,,,,,,,
PI1184,2022,SA12,,,,,,,,08262,,,,,,,
PI1185,2022,SA14,,,,,,,,10142,,,,,,,
PI1187,2022,SA12,SA06,,,,,,,07462,02500,,,,,,
PI1188,2022,SA12,SA05,,,,,,,08262,01000,,,,,,
PI1190,2022,SA02,SA12,SA06,SA21,,,,,02126,07862,01440,01500,,,,
PI1191,2022,SA14,,,,,,,,20284,,,,,,,
PI1192,2022,SA14,,,,,,,,01980,,,,,,,
PI1193,2022,SA15,SA14,SA12,,,,,,12380,05442,07462,,,,,
PI1195,2022,SA12,,,,,,,,07862,,,,,,,
PI1196,2022,SA12,,,,,,,,07862,,,,,,,
PI1200,2022,SA12,SA21,,,,,,,07862,01500,,,,,,
PI1204,2022,SA14,SA12,SA16,SA18,SA17,,,,01980,07462,06495,08000,01000,,,
PI1205,2022,SA01,SA12,,,,,,,00950,08262,,,,,,
PI1206,2022,SA12,,,,,,,,07462,,,,,,,
PI1208,2022,SA04,,,,,,,,09096,,,,,,,
PI1209,2022,SA12,,,,,,,,08262,,,,,,,
PI1212,2022,SA14,,,,,,,,03380,,,,,,,
PI1213,2022,SA12,SA16,SA17,SA19,,,,,07462,06495,01000,08057,,,,
PI1217,2022,SA12,,,,,,,,07462,,,,,,,
PI1218,2022,SA12,,,,,,,,03731,,,,,,,
PI1222,2022,SA14,,,,,,,,20285,,,,,,,
PI1227,2022,SA12,,,,,,,,07862,,,,,,,
PI1228,2022,SA12,,,,,,,,07462,,,,,,,
PI1231,2022,SA12,,,,,,,,08262,,,,,,,
PI1232,2022,SA14,SA16,SA18,,,,,,01980,05845,06238,,,,,
PI1233,2022,SA12,,,,,,,,08262,,,,,,,
PI1234,2022,SA12,,,,,,,,07862,,,,,,,
PI1235,2022,SA04,,,,,,,,08478,,,,,,,
PI1236,2022,SA14,SA12,,,,,,,01980,07462,,,,,,
PI1239,2022,SA12,SA06,,,,,,,07862,02500,,,,,,
PI1241,2022,SA14,SA12,SA13,SA16,,,,,01980,07462,01500,05645,,,,
PI1247,2022,SA12,,,,,,,,08262,,,,,,,
PI1249,2022,SA12,SA13,SA06,SA16,,,,,07862,01500,02500,04845,,,,
PI1250,2022,SA14,,,,,,,,01980,,,,,,,
PI1251,2022,SA12,,,,,,,,07462,,,,,,,
PI1252,2022,SA12,SA13,SA16,,,,,,07862,01500,05345,,,,,
PI1253,2022,SA12,,,,,,,,07862,,,,,,,
PI1261,2022,SA12,,,,,,,,07862,,,,,,,
PI1262,2022,SA12,,,,,,,,07462,,,,,,,
PI1263,2022,SA14,SA12,SA16,SA18,SA21,,,,05938,07462,05290,07229,01500,,,
PI1266,2022,SA14,,,,,,,,07916,,,,,,,
PI1268,2022,SA14,,,,,,,,40072,,,,,,,
PI1270,2022,SA12,,,,,,,,07862,,,,,,,
PI1271,2022,SA14,SA16,SA17,,,,,,01980,06495,00500,,,,,
PI1273,2022,SA12,,,,,,,,07862,,,,,,,
PI1274,2022,SA23,SA12,,,,,,,01000,04829,,,,,,
PI1276,2022,SA14,SA12,SA16,SA17,SA19,,,,01980,07462,07307,01000,08047,,,
PI1280,2022,SA10,SA12,SA16,SA18,,,,,04000,07862,06495,07081,,,,
PI1281,2022,SA14,,,,,,,,20284,,,,,,,
PI1283,2022,SA12,,,,,,,,07462,,,,,,,
PI1286,2022,SA14,SA13,SA16,SA19,,,,,05938,00750,06495,08043,,,,
PI1288,2022,SA14,,,,,,,,03464,,,,,,,
PI1290,2022,SA14,SA23,,,,,,,01010,01000,,,,,,
PI1292,2022,SA12,SA16,SA18,,,,,,07462,03247,08000,,,,,
PI1296,2022,SA14,SA12,SA13,SA16,,,,,06928,07462,00750,06445,,,,
PI1297,2022,SA14,,,,,,,,01980,,,,,,,
PI1305,2022,SA14,,,,,,,,11980,,,,,,,
PI1306,2022,SA12,,,,,,,,04131,,,,,,,
PI1310,2022,SA14,,,,,,,,14100,,,,,,,
PI1315,2022,SA15,,,,,,,,21627,,,,,,,
PI1316,2022,SA01,SA14,SA12,SA06,SA16,,,,01550,01980,07862,01000,03845,,,
PI1320,2022,SA12,SA05,,,,,,,08262,01000,,,,,,
PI1326,2022,SA06,,,,,,,,02500,,,,,,,
PI1328,2022,SA14,,,,,,,,20284,,,,,,,
PI1330,2022,SA11,SA14,SA13,SA16,,,,,02862,04618,01500,06238,,,,
PI1332,2022,SA12,,,,,,,,08262,,,,,,,
PI1336,2022,SA06,SA16,,,,,,,01500,03247,,,,,,
PI1338,2022,SA14,,,,,,,,06130,,,,,,,
PI1341,2022,SA14,SA12,SA16,SA17,SA19,,,,02706,07462,08930,01000,08048,,,
PI1345,2022,SA14,,,,,,,,05939,,,,,,,
PI1347,2022,SA15,SA14,SA16,SA17,,,,,12072,04329,03248,00500,,,,
PI1348,2022,SA16,,,,,,,,04325,,,,,,,
PI1349,2022,SA12,SA04,,,,,,,08262,11931,,,,,,
PI1351,2022,SA12,,,,,,,,08262,,,,,,,
PI1355,2022,SA14,SA06,SA16,,,,,,00990,02500,02872,,,,,
PI1356,2022,SA12,SA16,SA21,,,,,,03731,01102,00750,,,,,
PI1362,2022,SA14,,,,,,,,20284,,,,,,,
PI1366,2022,SA12,,,,,,,,04829,,,,,,,
PI1367,2022,SA12,SA16,,,,,,,07462,03345,,,,,,
PI1368,2022,SA12,SA13,SA16,SA17,,,,,07462,01500,06495,01000,,,,
PI1371,2022,SA12,,,,,,,,07862,,,,,,,
PI1372,2022,SA12,SA16,SA17,SA19,,,,,07862,08930,01000,08050,,,,
PI1373,2022,SA03,,,,,,,,02274,,,,,,,
PI1375,2022,SA15,SA14,SA16,,,,,,38414,01980,06495,,,,,
PI1376,2022,SA14,,,,,,,,20284,,,,,,,
PI1380,2022,SA14,SA13,SA16,,,,,,09010,01125,04384,,,,,
PI1381,2022,SA12,SA21,,,,,,,07862,01500,,,,,,
PI1382,2022,SA14,,,,,,,,15213,,,,,,,
PI1384,2022,SA12,,,,,,,,08262,,,,,,,
PI1385,2022,SA20,SA12,,,,,,,02000,08262,,,,,,
PI1387,2022,SA14,,,,,,,,13854,,,,,,,
PI1388,2022,SA15,SA12,SA05,,,,,,14000,08262,01000,,,,,
PI1389,2022,SA12,,,,,,,,07862,,,,,,,
PI1394,2022,SA12,SA16,SA17,SA19,,,,,07462,06495,01000,08057,,,,
PI1395,2022,SA14,,,,,,,,01980,,,,,,,
PI1396,2022,SA12,,,,,,,,08262,,,,,,,
PI1398,2022,SA14,SA16,SA18,SA17,,,,,01980,06495,08000,01000,,,,
PI1399,2022,SA12,SA18,,,,,,,07462,08000,,,,,,
PI1401,2022,SA14,,,,,,,,10142,,,,,,,
PI1403,2022,SA01,SA12,SA05,,,,,,00612,08262,01000,,,,,
PI1404,2022,SA12,SA16,SA17,SA19,,,,,07462,06495,01000,08055,,,,
PI1407,2022,SA13,SA16,SA19,,,,,,01500,05245,08031,,,,,
PI1408,2022,SA14,,,,,,,,07556,,,,,,,
PI1409,2022,SA15,SA12,,,,,,,16000,07462,,,,,,
PI1415,2022,SA14,SA12,SA16,,,,,,01980,08262,05545,,,,,
PI1417,2022,SA14,SA12,,,,,,,01980,07462,,,,,,
PI1419,2022,SA12,SA13,SA16,SA18,SA17,,,,07462,01500,06495,06834,01000,,,
PI1421,2022,SA12,,,,,,,,04829,,,,,,,
PI1422,2022,SA12,SA06,SA16,,,,,,07862,02500,04345,,,,,
PI1423,2022,SA14,SA12,,,,,,,01980,07862,,,,,,
PI1428,2022,SA14,SA12,,,,,,,01980,07862,,,,,,
PI1430,2022,SA12,SA13,SA06,SA16,SA21,,,,08262,01500,01500,02772,01500,,,
PI1432,2022,SA13,SA16,SA17,,,,,,01500,06495,01000,,,,,
PI1433,2022,SA14,,,,,,,,20285,,,,,,,
PI1435,2022,SA14,SA12,SA06,,,,,,00990,03931,01250,,,,,
PI1436,2022,SA11,,,,,,,,00879,,,,,,,
PI1437,2022,SA12,,,,,,,,07862,,,,,,,
PI1439,2022,SA14,SA12,,,,,,,01980,07862,,,,,,
PI1441,2022,SA12,,,,,,,,08262,,,,,,,
PI1442,2022,SA12,SA21,,,,,,,08262,01500,,,,,,
PI1443,2022,SA12,SA05,,,,,,,08262,01000,,,,,,
PI1450,2022,SA14,,,,,,,,20284,,,,,,,
PI1451,2022,SA12,SA05,,,,,,,08262,01000,,,,,,
PI1454,2022,SA12,,,,,,,,07862,,,,,,,
PI1455,2022,SA14,,,,,,,,40072,,,,,,,
PI1456,2022,SA16,SA18,,,,,,,06495,08000,,,,,,
PI1457,2022,SA12,SA05,,,,,,,08262,01000,,,,,,
PI1458,2022,SA15,SA12,SA06,,,,,,20000,03731,02200,,,,,
PI1460,2022,SA12,SA16,SA18,,,,,,07862,05845,08000,,,,,
PI1463,2022,SA12,SA05,,,,,,,07462,01000,,,,,,
PI1464,2022,SA12,SA16,SA18,SA17,,,,,07862,06495,05691,01000,,,,
PI1465,2022,SA12,,,,,,,,07462,,,,,,,
PI1466,2022,SA12,,,,,,,,07462,,,,,,,
PI1468,2022,SA01,SA12,SA16,,,,,,01040,03731,03072,,,,,
PI1473,2022,SA12,,,,,,,,07462,,,,,,,
PI1476,2022,SA14,,,,,,,,20285,,,,,,,
PI1477,2022,SA12,SA16,SA18,,,,,,07862,05545,08000,,,,,
PI1479,2022,SA14,,,,,,,,03381,,,,,,,
PI1480,2022,SA01,,,,,,,,01550,,,,,,,
PI1481,2022,SA12,SA06,,,,,,,07862,02500,,,,,,
PI1482,2022,SA02,SA12,SA16,SA17,SA19,,,,00183,07462,08119,01000,08045,,,
PI1483,2022,SA15,SA14,SA12,,,,,,20681,05442,07862,,,,,
PI1484,2022,SA14,SA12,,,,,,,07422,07862,,,,,,
PI1486,2022,SA12,SA13,SA16,,,,,,08262,01500,04545,,,,,
PI1488,2022,SA14,,,,,,,,01980,,,,,,,
PI1492,2022,SA12,SA13,SA16,SA19,,,,,07862,01500,06495,08057,,,,
PI1494,2022,SA04,,,,,,,,05855,,,,,,,
PI1496,2022,SA14,SA12,,,,,,,03408,03731,,,,,,
PI1497,2022,SA12,,,,,,,,07862,,,,,,,
PI1498,2022,SA12,,,,,,,,07462,,,,,,,
PI1499,2022,SA25,,,,,,,,09661,,,,,,,
PI1501,2022,SA12,SA13,SA16,,,,,,07462,01500,04056,,,,,
PI1502,2022,SA12,SA13,SA06,,,,,,07862,01500,02500,,,,,
PI1504,2022,SA12,SA05,SA21,,,,,,08262,01000,01500,,,,,
PI1506,2022,SA12,,,,,,,,07862,,,,,,,
PI1508,2022,SA14,,,,,,,,20284,,,,,,,
PI1509,2022,SA12,,,,,,,,08262,,,,,,,
PI1511,2022,SA03,,,,,,,,02274,,,,,,,
PI1513,2022,SA14,,,,,,,,01980,,,,,,,
PI1519,2022,SA11,SA16,,,,,,,01752,04059,,,,,,
PI1520,2022,SA12,,,,,,,,07462,,,,,,,
PI1522,2022,SA14,SA04,,,,,,,03464,05355,,,,,,
PI1523,2022,SA12,,,,,,,,07862,,,,,,,
PI1525,2022,SA16,,,,,,,,03072,,,,,,,
PI1530,2022,SA15,,,,,,,,08750,,,,,,,
PI1537,2022,SA14,,,,,,,,06761,,,,,,,
PI1538,2022,SA12,,,,,,,,08262,,,,,,,
PI1543,2022,SA12,,,,,,,,07862,,,,,,,
PI1546,2022,SA12,SA13,SA16,SA17,,,,,08262,01500,06495,01000,,,,
PI1549,2022,SA12,SA16,SA18,,,,,,07862,06345,08000,,,,,
PI1551,2022,SA12,SA16,SA18,,,,,,07862,06495,08000,,,,,
PI1554,2022,SA14,,,,,,,,16569,,,,,,,
PI1555,2022,SA12,SA16,SA17,SA19,,,,,08262,06495,01000,08057,,,,
PI1558,2022,SA12,SA05,,,,,,,08262,01000,,,,,,
PI1562,2022,SA12,,,,,,,,08262,,,,,,,
PI1563,2022,SA14,SA12,SA16,SA18,,,,,04858,07862,06495,08000,,,,
PI1566,2022,SA10,SA14,SA12,,,,,,02000,05938,07462,,,,,
PI1570,2022,SA11,,,,,,,,01695,,,,,,,
PI1573,2022,SA13,SA16,SA19,,,,,,01500,06431,08042,,,,,
PI1574,2022,SA11,SA14,,,,,,,03447,03975,,,,,,
PI1576,2022,SA04,,,,,,,,11958,,,,,,,
PI1578,2022,SA12,,,,,,,,07462,,,,,,,
PI1579,2022,SA20,SA12,SA13,SA16,SA18,SA17,,,02000,08262,01500,09742,04034,01000,,
PI1583,2022,SA02,SA12,SA16,SA17,SA19,,,,01280,07462,06495,01000,08057,,,
PI1588,2022,SA04,,,,,,,,14361,,,,,,,
PI1589,2022,SA14,,,,,,,,03603,,,,,,,
PI1594,2022,SA02,SA12,SA16,SA17,SA19,,,,03723,07862,07307,01000,08053,,,
PI1595,2022,SA12,,,,,,,,07462,,,,,,,
PI1597,2022,SA12,,,,,,,,08262,,,,,,,
PI1598,2022,SA16,SA17,,,,,,,06495,01000,,,,,,
PI1599,2022,SA16,,,,,,,,01545,,,,,,,
PI1600,2022,SA11,SA14,,,,,,,01275,01980,,,,,,
PI1601,2022,SA12,,,,,,,,07462,,,,,,,
PI1602,2022,SA12,SA16,,,,,,,07462,01522,,,,,,
PI1604,2022,SA02,SA13,SA16,,,,,,06972,00750,06445,,,,,
PI1605,2022,SA12,,,,,,,,04131,,,,,,,
PI1606,2022,SA14,SA12,,,,,,,05938,07862,,,,,,
PI1609,2022,SA14,SA22,,,,,,,01980,03335,,,,,,
PI1611,2022,SA14,,,,,,,,02309,,,,,,,
PI1616,2022,SA04,,,,,,,,16116,,,,,,,
PI1618,2022,SA12,SA13,SA06,SA16,,,,,07862,01500,02500,01645,,,,
PI1619,2022,SA14,,,,,,,,01528,,,,,,,
PI1620,2022,SA12,,,,,,,,07862,,,,,,,
PI1622,2022,SA14,SA12,SA06,,,,,,01979,07862,02500,,,,,
PI1626,2022,SA12,SA18,,,,,,,08262,02790,,,,,,
PI1627,2022,SA14,,,,,,,,40072,,,,,,,
PI1628,2022,SA14,,,,,,,,20284,,,,,,,
PI1631,2022,SA14,,,,,,,,20284,,,,,,,
PI1633,2022,SA14,,,,,,,,03711,,,,,,,
PI1636,2022,SA14,,,,,,,,06432,,,,,,,
PI1637,2022,SA14,,,,,,,,05938,,,,,,,
PI1638,2022,SA12,,,,,,,,07862,,,,,,,
PI1639,2022,SA14,SA12,,,,,,,05442,07862,,,,,,
PI1642,2022,SA22,,,,,,,,03335,,,,,,,
PI1644,2022,SA11,SA14,,,,,,,03042,03042,,,,,,
PI1645,2022,SA14,,,,,,,,10155,,,,,,,
PI1647,2022,SA23,SA12,,,,,,,01000,08262,,,,,,
PI1648,2022,SA12,,,,,,,,08262,,,,,,,
PI1649,2022,SA12,,,,,,,,04131,,,,,,,
